COUNTRY,Country,Year,Field,Female,Male,Total,Ratio,Difference,STEM_Status
ITA,Italy,2016,"Engineering, manufacturing and construction",,26.483,16.397,,,STEM
ITA,Italy,2016,Generic programmes and qualifications,,0.0,0.0,,,Non-STEM
ITA,Italy,2016,Health and welfare,,13.566,15.161,,,STEM
ITA,Italy,2016,Information and Communication Technologies (ICTs),,2.225,1.118,,,STEM
ITA,Italy,2016,"Natural sciences, mathematics and statistics",,8.176,8.196,,,STEM
ITA,Italy,2016,Services,,0.3,0.158,,,Non-STEM
ITA,Italy,2016,"Social sciences, journalism and information",,9.293,13.715,,,Non-STEM
ITA,Italy,2017,"Agriculture, forestry, fisheries and veterinary",,3.171,2.701,,,STEM
ITA,Italy,2017,Arts and humanities,,12.515,17.915,,,Non-STEM
ITA,Italy,2017,"Business, administration and law",,24.292,21.142,,,Non-STEM
ITA,Italy,2017,Education,,0.765,4.463,,,Non-STEM
ITA,Italy,2017,"Engineering, manufacturing and construction",,26.523,16.553,,,STEM
ITA,Italy,2017,Generic programmes and qualifications,,0.0,0.0,,,Non-STEM
ITA,Italy,2017,Health and welfare,,13.356,14.651,,,STEM
ITA,Italy,2017,Information and Communication Technologies (ICTs),,2.155,1.082,,,STEM
ITA,Italy,2017,"Natural sciences, mathematics and statistics",,7.718,7.99,,,STEM
ITA,Italy,2017,Services,,0.352,0.213,,,Non-STEM
ITA,Italy,2017,"Social sciences, journalism and information",,9.153,13.289,,,Non-STEM
ITA,Italy,2018,"Agriculture, forestry, fisheries and veterinary",2.186,3.014,2.536,1.3787740164684354,0.8279999999999998,STEM
ITA,Italy,2018,Arts and humanities,20.543,11.921,16.903,0.5802949909944993,-8.622,Non-STEM
ITA,Italy,2018,"Business, administration and law",16.001,20.106,17.734,1.2565464658458847,4.105,Non-STEM
ITA,Italy,2018,Education,10.269,2.469,6.976,0.24043236926672507,-7.800000000000001,Non-STEM
ITA,Italy,2018,"Engineering, manufacturing and construction",8.444,25.007,15.437,2.961511132164851,16.563000000000002,STEM
ITA,Italy,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
ITA,Italy,2018,Health and welfare,16.911,11.347,14.562,0.6709833835964756,-5.564000000000002,STEM
ITA,Italy,2018,Information and Communication Technologies (ICTs),0.464,2.399,1.281,5.170258620689655,1.935,STEM
ITA,Italy,2018,"Natural sciences, mathematics and statistics",7.474,7.765,7.597,1.0389349745785388,0.2909999999999995,STEM
ITA,Italy,2018,Services,2.08,3.444,2.656,1.6557692307692307,1.3639999999999999,Non-STEM
ITA,Italy,2018,"Social sciences, journalism and information",15.628,12.53,14.32,0.801766060916304,-3.0980000000000008,Non-STEM
ITA,Italy,2019,"Agriculture, forestry, fisheries and veterinary",2.179,2.969,2.515,1.362551629187701,0.79,STEM
ITA,Italy,2019,Arts and humanities,20.774,11.82,16.964,0.5689804563396553,-8.954,Non-STEM
ITA,Italy,2019,"Business, administration and law",16.013,20.285,17.831,1.2667832386186222,4.2719999999999985,Non-STEM
ITA,Italy,2019,Education,10.491,2.185,6.957,0.20827375845963209,-8.306,Non-STEM
ITA,Italy,2019,"Engineering, manufacturing and construction",8.282,24.847,15.331,3.0001207437816952,16.565,STEM
ITA,Italy,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
ITA,Italy,2019,Health and welfare,15.777,10.947,13.721,0.6938581479368701,-4.83,STEM
ITA,Italy,2019,Information and Communication Technologies (ICTs),0.444,2.553,1.341,5.75,2.109,STEM
ITA,Italy,2019,"Natural sciences, mathematics and statistics",7.926,7.951,7.937,1.0031541761291949,0.024999999999999467,STEM
ITA,Italy,2019,Services,2.114,3.996,2.915,1.890255439924314,1.8820000000000001,Non-STEM
ITA,Italy,2019,"Social sciences, journalism and information",16.0,12.449,14.489,0.7780625,-3.551,Non-STEM
JPN,Japan,2013,"Agriculture, forestry, fisheries and veterinary",3.051,5.304,4.109,1.7384464110127826,2.253,STEM
JPN,Japan,2013,Arts and humanities,29.469,14.929,22.642,0.5066001560962368,-14.540000000000001,Non-STEM
JPN,Japan,2013,Education,16.132,7.188,11.933,0.4455740143813538,-8.944000000000003,Non-STEM
JPN,Japan,2013,"Engineering, manufacturing and construction",6.234,49.411,26.506,7.926050689765801,43.177,STEM
JPN,Japan,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
JPN,Japan,2013,Health and welfare,25.729,16.741,21.509,0.6506665630222705,-8.988,STEM
JPN,Japan,2013,Services,19.384,6.427,13.301,0.33156211308295497,-12.957,Non-STEM
JPN,Japan,2014,"Agriculture, forestry, fisheries and veterinary",2.34,3.298,2.84,1.4094017094017095,0.9580000000000002,STEM
JPN,Japan,2014,Arts and humanities,22.59,9.28,15.644,0.41080123948649844,-13.31,Non-STEM
JPN,Japan,2014,"Business, administration and law",15.126,26.058,20.831,1.722729075763586,10.932,Non-STEM
JPN,Japan,2014,Education,12.36,4.46,8.237,0.36084142394822005,-7.8999999999999995,Non-STEM
JPN,Japan,2014,"Engineering, manufacturing and construction",4.803,30.723,18.33,6.396627108057464,25.919999999999998,STEM
JPN,Japan,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
JPN,Japan,2014,Health and welfare,19.727,10.409,14.865,0.5276524560247376,-9.318,STEM
JPN,Japan,2014,"Natural sciences, mathematics and statistics",1.772,4.695,3.297,2.649548532731377,2.923,STEM
JPN,Japan,2014,Services,13.591,3.86,8.513,0.2840114781840924,-9.731,Non-STEM
JPN,Japan,2014,"Social sciences, journalism and information",7.692,7.216,7.444,0.9381175247009881,-0.476,Non-STEM
JPN,Japan,2015,"Agriculture, forestry, fisheries and veterinary",2.34,3.205,2.782,1.3696581196581197,0.8650000000000002,STEM
JPN,Japan,2015,Arts and humanities,21.165,9.37,15.135,0.44271202456886366,-11.795,Non-STEM
JPN,Japan,2015,"Business, administration and law",14.67,24.852,19.875,1.6940695296523518,10.182,Non-STEM
JPN,Japan,2015,Education,13.825,5.199,9.416,0.3760578661844485,-8.626,Non-STEM
JPN,Japan,2015,"Engineering, manufacturing and construction",4.767,30.026,17.679,6.2987203692049505,25.259,STEM
JPN,Japan,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
JPN,Japan,2015,Health and welfare,20.044,10.906,15.373,0.5441029734583915,-9.138,STEM
JPN,Japan,2015,"Natural sciences, mathematics and statistics",1.763,4.834,3.333,2.7419171866137266,3.0709999999999997,STEM
JPN,Japan,2015,Services,12.809,3.383,7.991,0.2641111718323054,-9.425999999999998,Non-STEM
JPN,Japan,2015,"Social sciences, journalism and information",8.619,8.225,8.417,0.954287040259891,-0.39400000000000013,Non-STEM
JPN,Japan,2016,"Agriculture, forestry, fisheries and veterinary",2.4,3.191,2.803,1.3295833333333333,0.7909999999999999,STEM
JPN,Japan,2016,Arts and humanities,20.846,9.376,15.005,0.44977453708145443,-11.47,Non-STEM
JPN,Japan,2016,"Business, administration and law",14.567,24.74,19.748,1.6983593052790553,10.172999999999998,Non-STEM
JPN,Japan,2016,Education,14.063,5.339,9.62,0.37964872360093865,-8.724,Non-STEM
JPN,Japan,2016,"Engineering, manufacturing and construction",4.975,30.112,17.775,6.0526633165829145,25.137,STEM
JPN,Japan,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
JPN,Japan,2016,Health and welfare,20.389,11.143,15.681,0.5465201824513218,-9.245999999999999,STEM
JPN,Japan,2016,"Natural sciences, mathematics and statistics",1.771,4.834,3.33,2.72953133822699,3.0629999999999997,STEM
JPN,Japan,2016,Services,12.614,3.272,7.857,0.2593943237672427,-9.342,Non-STEM
JPN,Japan,2016,"Social sciences, journalism and information",8.375,7.993,8.18,0.9543880597014925,-0.3819999999999997,Non-STEM
JPN,Japan,2017,"Agriculture, forestry, fisheries and veterinary",2.409,3.212,2.82,1.3333333333333335,0.8030000000000004,STEM
JPN,Japan,2017,Arts and humanities,21.137,9.352,15.111,0.44244689407200644,-11.785,Non-STEM
JPN,Japan,2017,"Business, administration and law",15.018,24.796,20.018,1.651085364229591,9.777999999999999,Non-STEM
JPN,Japan,2017,Education,13.161,5.094,9.036,0.3870526555732847,-8.067,Non-STEM
JPN,Japan,2017,"Engineering, manufacturing and construction",5.232,30.692,18.251,5.866207951070336,25.46,STEM
JPN,Japan,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
JPN,Japan,2017,Health and welfare,20.685,11.014,15.74,0.5324631375392797,-9.671,STEM
JPN,Japan,2017,"Natural sciences, mathematics and statistics",1.746,4.791,3.303,2.7439862542955327,3.0450000000000004,STEM
JPN,Japan,2017,Services,13.461,3.815,8.529,0.2834113364534581,-9.646,Non-STEM
JPN,Japan,2017,"Social sciences, journalism and information",7.15,7.235,7.193,1.0118881118881118,0.08499999999999996,Non-STEM
JPN,Japan,2018,"Agriculture, forestry, fisheries and veterinary",2.482,3.253,2.876,1.3106365834004834,0.7709999999999999,STEM
JPN,Japan,2018,Arts and humanities,20.986,9.377,15.052,0.44682169065091015,-11.609,Non-STEM
JPN,Japan,2018,"Business, administration and law",15.121,24.492,19.91,1.6197341445671583,9.371,Non-STEM
JPN,Japan,2018,Education,12.98,5.109,8.957,0.3936055469953775,-7.871,Non-STEM
JPN,Japan,2018,"Engineering, manufacturing and construction",5.471,30.855,18.445,5.639736794004753,25.384,STEM
JPN,Japan,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
JPN,Japan,2018,Health and welfare,21.141,10.974,15.944,0.5190861359443736,-10.166999999999998,STEM
JPN,Japan,2018,"Natural sciences, mathematics and statistics",1.759,4.709,3.267,2.67708925525867,2.9499999999999997,STEM
JPN,Japan,2018,Services,13.116,3.799,8.355,0.2896462336078073,-9.317,Non-STEM
JPN,Japan,2018,"Social sciences, journalism and information",6.943,7.432,7.193,1.0704306495751117,0.48900000000000077,Non-STEM
JPN,Japan,2019,"Agriculture, forestry, fisheries and veterinary",2.442,3.238,2.848,1.3259623259623259,0.7959999999999998,STEM
JPN,Japan,2019,Arts and humanities,20.818,9.454,15.022,0.454126236910366,-11.364,Non-STEM
JPN,Japan,2019,"Business, administration and law",15.531,24.785,20.251,1.5958405769106947,9.254,Non-STEM
JPN,Japan,2019,Education,12.766,5.043,8.827,0.3950336832210559,-7.723,Non-STEM
JPN,Japan,2019,"Engineering, manufacturing and construction",5.663,30.863,18.515,5.449938195302843,25.2,STEM
JPN,Japan,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
JPN,Japan,2019,Health and welfare,21.225,10.665,15.839,0.5024734982332155,-10.560000000000002,STEM
JPN,Japan,2019,"Natural sciences, mathematics and statistics",1.764,4.696,3.259,2.6621315192743764,2.9319999999999995,STEM
JPN,Japan,2019,Services,12.808,3.883,8.256,0.3031698938163648,-8.925,Non-STEM
JPN,Japan,2019,"Social sciences, journalism and information",6.985,7.372,7.182,1.0554044380816034,0.38699999999999957,Non-STEM
KOR,Korea,2005,"Agriculture, forestry, fisheries and veterinary",0.988,1.275,1.133,1.290485829959514,0.2869999999999999,STEM
KOR,Korea,2005,Arts and humanities,25.176,11.425,18.222,0.453805211312361,-13.750999999999998,Non-STEM
KOR,Korea,2005,"Business, administration and law",14.045,15.461,14.761,1.100818796724813,1.4160000000000004,Non-STEM
KOR,Korea,2005,Education,12.288,3.719,7.955,0.30265299479166663,-8.569,Non-STEM
KOR,Korea,2005,"Engineering, manufacturing and construction",12.56,42.058,27.477,3.3485668789808916,29.497999999999998,STEM
KOR,Korea,2005,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
KOR,Korea,2005,Health and welfare,14.761,6.13,10.397,0.4152835173768715,-8.631,STEM
KOR,Korea,2005,Information and Communication Technologies (ICTs),1.989,3.636,2.822,1.8280542986425339,1.647,STEM
KOR,Korea,2005,"Natural sciences, mathematics and statistics",5.407,5.557,5.483,1.0277418161642315,0.15000000000000036,STEM
KOR,Korea,2005,Services,7.831,6.742,7.28,0.8609373004724811,-1.0890000000000004,Non-STEM
KOR,Korea,2005,"Social sciences, journalism and information",4.954,3.996,4.47,0.8066209123940251,-0.9579999999999997,Non-STEM
KOR,Korea,2010,"Agriculture, forestry, fisheries and veterinary",0.779,1.09,0.933,1.399229781771502,0.31100000000000005,STEM
KOR,Korea,2010,Arts and humanities,22.945,11.515,17.293,0.5018522553933319,-11.43,Non-STEM
KOR,Korea,2010,"Business, administration and law",13.731,17.327,15.509,1.2618891559245504,3.596000000000002,Non-STEM
KOR,Korea,2010,Education,12.743,4.091,8.465,0.3210390018049125,-8.652000000000001,Non-STEM
KOR,Korea,2010,"Engineering, manufacturing and construction",8.312,34.502,21.263,4.150866217516843,26.190000000000005,STEM
KOR,Korea,2010,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
KOR,Korea,2010,Health and welfare,20.567,8.72,14.708,0.4239801623960714,-11.847,STEM
KOR,Korea,2010,Information and Communication Technologies (ICTs),1.362,3.62,2.478,2.657856093979442,2.258,STEM
KOR,Korea,2010,"Natural sciences, mathematics and statistics",5.047,5.597,5.319,1.1089756290865862,0.5500000000000007,STEM
KOR,Korea,2010,Services,9.052,9.131,9.091,1.0087273530711445,0.07900000000000063,Non-STEM
KOR,Korea,2010,"Social sciences, journalism and information",5.46,4.409,4.94,0.8075091575091575,-1.0510000000000002,Non-STEM
KOR,Korea,2011,"Agriculture, forestry, fisheries and veterinary",0.731,1.051,0.891,1.4377564979480164,0.31999999999999995,STEM
KOR,Korea,2011,Arts and humanities,22.844,11.131,16.984,0.48726142531955874,-11.713000000000001,Non-STEM
KOR,Korea,2011,"Business, administration and law",13.994,17.063,15.529,1.2193082749749893,3.068999999999999,Non-STEM
KOR,Korea,2011,Education,12.206,3.876,8.039,0.31754874651810583,-8.33,Non-STEM
KOR,Korea,2011,"Engineering, manufacturing and construction",8.777,35.804,22.299,4.079298165660249,27.027,STEM
KOR,Korea,2011,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
KOR,Korea,2011,Health and welfare,19.853,8.466,14.156,0.42643429204654204,-11.387000000000002,STEM
KOR,Korea,2011,Information and Communication Technologies (ICTs),1.354,3.545,2.45,2.6181683899556867,2.191,STEM
KOR,Korea,2011,"Natural sciences, mathematics and statistics",5.224,5.656,5.44,1.0826952526799387,0.4319999999999995,STEM
KOR,Korea,2011,Services,9.246,9.03,9.138,0.9766385463984425,-0.21600000000000108,Non-STEM
KOR,Korea,2011,"Social sciences, journalism and information",5.772,4.377,5.074,0.7583160083160082,-1.3950000000000005,Non-STEM
KOR,Korea,2012,"Agriculture, forestry, fisheries and veterinary",0.72,1.102,0.909,1.5305555555555557,0.3820000000000001,STEM
KOR,Korea,2012,Arts and humanities,22.558,11.193,16.937,0.4961876052841564,-11.365,Non-STEM
KOR,Korea,2012,"Business, administration and law",14.695,17.463,16.064,1.1883633889077918,2.7680000000000007,Non-STEM
KOR,Korea,2012,Education,11.488,3.673,7.623,0.319724930362117,-7.8149999999999995,Non-STEM
KOR,Korea,2012,"Engineering, manufacturing and construction",8.776,35.324,21.907,4.025068368277119,26.548,STEM
KOR,Korea,2012,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
KOR,Korea,2012,Health and welfare,20.031,8.684,14.418,0.4335280315510958,-11.347,STEM
KOR,Korea,2012,Information and Communication Technologies (ICTs),1.248,3.347,2.287,2.6818910256410255,2.099,STEM
KOR,Korea,2012,"Natural sciences, mathematics and statistics",4.898,5.542,5.216,1.1314822376480196,0.6440000000000001,STEM
KOR,Korea,2012,Services,9.66,9.251,9.458,0.9576604554865423,-0.4090000000000007,Non-STEM
KOR,Korea,2012,"Social sciences, journalism and information",5.926,4.422,5.182,0.7462031724603442,-1.5040000000000004,Non-STEM
KOR,Korea,2013,"Agriculture, forestry, fisheries and veterinary",0.968,1.402,1.18,1.4483471074380165,0.43399999999999994,STEM
KOR,Korea,2013,Arts and humanities,21.632,11.162,16.505,0.5159948224852071,-10.47,Non-STEM
KOR,Korea,2013,"Business, administration and law",14.599,16.923,15.737,1.159188985546955,2.323999999999998,Non-STEM
KOR,Korea,2013,Education,11.321,3.551,7.517,0.31366487059447046,-7.77,Non-STEM
KOR,Korea,2013,"Engineering, manufacturing and construction",7.239,32.322,19.52,4.464981351015334,25.083000000000002,STEM
KOR,Korea,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
KOR,Korea,2013,Health and welfare,21.726,8.926,15.459,0.4108441498665194,-12.799999999999999,STEM
KOR,Korea,2013,Information and Communication Technologies (ICTs),2.032,7.167,4.546,3.5270669291338583,5.135,STEM
KOR,Korea,2013,"Natural sciences, mathematics and statistics",4.077,4.45,4.26,1.0914888398332108,0.3730000000000002,STEM
KOR,Korea,2013,Services,10.629,9.84,10.243,0.925769122212814,-0.7889999999999997,Non-STEM
KOR,Korea,2013,"Social sciences, journalism and information",5.778,4.258,5.034,0.7369331948771202,-1.5199999999999996,Non-STEM
KOR,Korea,2014,"Agriculture, forestry, fisheries and veterinary",0.988,1.463,1.22,1.4807692307692308,0.4750000000000001,STEM
KOR,Korea,2014,Arts and humanities,21.262,11.305,16.41,0.5316997460257736,-9.957,Non-STEM
KOR,Korea,2014,"Business, administration and law",14.408,16.703,15.526,1.1592865074958356,2.295,Non-STEM
KOR,Korea,2014,Education,11.071,3.414,7.34,0.3083732273507362,-7.657,Non-STEM
KOR,Korea,2014,"Engineering, manufacturing and construction",7.12,32.54,19.507,4.570224719101123,25.419999999999998,STEM
KOR,Korea,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
KOR,Korea,2014,Health and welfare,22.277,8.926,15.771,0.4006823180859182,-13.351,STEM
KOR,Korea,2014,Information and Communication Technologies (ICTs),1.964,6.836,4.338,3.480651731160896,4.872,STEM
KOR,Korea,2014,"Natural sciences, mathematics and statistics",4.158,4.584,4.366,1.1024531024531024,0.42599999999999927,STEM
KOR,Korea,2014,Services,10.859,10.035,10.458,0.9241182429321301,-0.8239999999999998,Non-STEM
KOR,Korea,2014,"Social sciences, journalism and information",5.892,4.194,5.064,0.7118126272912423,-1.6980000000000004,Non-STEM
KOR,Korea,2015,"Agriculture, forestry, fisheries and veterinary",1.066,1.432,1.246,1.3433395872420262,0.3659999999999999,STEM
KOR,Korea,2015,Arts and humanities,21.593,11.282,16.54,0.5224841383781781,-10.311,Non-STEM
KOR,Korea,2015,"Business, administration and law",14.29,16.596,15.42,1.161371588523443,2.306000000000001,Non-STEM
KOR,Korea,2015,Education,10.658,3.345,7.074,0.3138487521110903,-7.312999999999999,Non-STEM
KOR,Korea,2015,"Engineering, manufacturing and construction",7.316,32.68,19.746,4.466921815199563,25.364,STEM
KOR,Korea,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
KOR,Korea,2015,Health and welfare,21.888,8.631,15.391,0.39432565789473684,-13.257000000000001,STEM
