"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility status","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2016","2016",16.963,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2017","2017",16.688,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2018","2018",18.043,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2019","2019",17.442,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","9999","Latest available year",17.442,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2005","2005",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2010","2010",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2011","2011",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2012","2012",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2013","2013",8.14,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2014","2014",7.427,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2015","2015",7.141,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2016","2016",6.584,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2017","2017",6.222,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2018","2018",6.484,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","2019","2019",6.807,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F01","Education","9999","Latest available year",6.807,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2005","2005",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2010","2010",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2011","2011",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2012","2012",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2013","2013",6.884,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2014","2014",7.111,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2015","2015",7.369,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2016","2016",7.495,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2017","2017",7.706,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2018","2018",7.63,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","2019","2019",7.819,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F02","Arts and humanities","9999","Latest available year",7.819,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2005","2005",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2010","2010",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2011","2011",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2012","2012",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2013","2013",7.539,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2014","2014",7.603,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2015","2015",8.018,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2016","2016",8.099,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2017","2017",8.415,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2018","2018",8.201,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","2019","2019",8.63,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F02","Arts and humanities","9999","Latest available year",8.63,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2005","2005",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2010","2010",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2011","2011",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2012","2012",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2013","2013",5.74,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2014","2014",6.266,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2015","2015",6.284,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2016","2016",6.464,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2017","2017",6.518,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2018","2018",6.697,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2019","2019",6.531,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","9999","Latest available year",6.531,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2005","2005",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2010","2010",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2011","2011",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2012","2012",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2013","2013",11.468,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2014","2014",11.873,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2015","2015",11.496,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2016","2016",11.903,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2017","2017",11.564,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2018","2018",11.777,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2019","2019",10.882,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","9999","Latest available year",10.882,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2005","2005",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2010","2010",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2011","2011",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2012","2012",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2013","2013",13.075,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2014","2014",13.507,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2015","2015",13.154,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2016","2016",13.591,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2017","2017",13.07,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2018","2018",13.629,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2019","2019",12.549,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","9999","Latest available year",12.549,,
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2005","2005",,"o","Missing value"
"SVK","Slovak Republic","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2010","2010",,"o","Missing value"
